SentenceID,HedgeWord,Sentence,Final,Agreement
19286,some,"To force a church to go against its beliefs just so some poor fool can have sex without danger of getting a girl pregnant makes so little sense I can't believe people here are even defending it.",1.0,0.6
4044,really,"We do it all the time here...I watched the whole clip of him not really answering it",1.0,0.8
7816,might,"I might suggest you contact your local patriot guard @ patriotguard.org.",0.0,0.8
5295,some,"I usually just lurk around this site and having spent some time now reading this thread I feel the need to a least post just this one time on WGBH's behalf.",0.0,1.0
21804,really,"It might not seem like it right now but they really will.",1.0,0.6
22865,understand,"I totally understand your need to keep busy",0.0,0.8
21845,fair,"I have been on holiday to Pakistan a fair amount of times",1.0,1.0
10640,feel,"I do feel we should look after those who truly need it.",1.0,1.0
9062,understand,"People do not properly understand that there is no balance sheet.",0.0,1.0
22497,some,"I have a slow cooker which I need to use more and I need to do some basic cupboard items shopping.I never shop on line will start if need to.",1.0,0.8
199,might,"Then have your coffee--but doing that might interfere with your programming.",1.0,0.8
20001,some,"And I think occasionally we're seeing some examples of panic -- not too much -- but some elements of panic in the government",1.0,0.6
6329,most,"NopeCycloptichornTime will most certainly tell...You don't get it.",0.0,0.666666666667
20288,find,"And I find it hilarious that you would quote and use Creek Freak to defend yourself",1.0,1.0
31936,some,"My Congressman busted some serious nuts.",0.0,0.75
24492,most,"I'd have to say Nixon was the most divisive one I've ever lived through.",0.0,1.0
30534,imagine,"One can only imagine the screaming protests if Keith Olbermann had rallied the country in the name of honor.",0.0,0.5
21658,imagine,"I would also imagine that writing that all down",1.0,0.8
18159,someone,"From that list 83% said someone OTHER than Obama.",1.0,1.0
1811,really,"You really go the extra mile to be a decent person!",1.0,1.0
15233,really,"I would like to thank you for being a complete moron and showing everyone what the left is really all about.",1.0,1.0
19503,might,"Even a book might help.",1.0,0.8
19850,most,"Except for the most part",1.0,0.8
24973,most,"The poor are the ones who die for their countryAs it is with most wars in most countries.",1.0,0.75
25167,believe,"I dont believe any politicians to be honest but the fact is we have a Tory government",1.0,1.0
24724,believe,"And I believe it.",0.0,1.0
10433,read,"I read recently that the two bubbles which will pop next are oil and gold.",1.0,1.0
13574,some,"There are some good",1.0,0.6
1783,much,"Try not DRIVING so much",1.0,0.6
32098,some,"Could not find any real news - only some videos and items in discussion boards...",0.0,0.65
29113,fair,"To be fair",0.0,1.0
28765,know,"Only someone who either knows nothing about the period or about the Catholic Church can call the Nazis right-wing in that respect.",0.0,1.0
26068,some,"But if for some reason you just can't get past your lack of confidence in The Daily Kos why not just do some Google research using such keywords as",0.0,0.8
4697,know,"Let me explainFirst of all what alarmed me to the fact that he is the man of sin and a candidate was that after he left the British Parliament as Prime Minister he was appointed middle-east envoy for peace which we all know the antichrist must bring peace to the middle-eastBlair appointed Middle East envoy - google itSecondly then not to long afterwards Blair converts to catholicism which the antichrist many agree has to have ties with as the catholic church will play a important part in the coming lieTony Blair joins Catholic Church - google itThirdly he has purchased a palace in Jerusalem for him and his family to live in and he is also of European descentBlair to inspect Jerusalem palace as home for his peace envoy role - google itThen he is the most likely candidate to be president of the new EU constitution which will come into effect very soon despite Ireland's rejection of the treaty as Brussels is pushing forTony Blair could be EU President - google itThen he is well mannered and people look up to him and a man who is smart and understands riddles i expect and he has just been recently nominated for the Nobel Peace PrizeThenBlair could be next World Bank president - google itWhich would give him standing to use this to bring about a one monetary system spoken of in Revelation 13Then most recently he has set up a new faith foundation in which it is his goal to tackle global poverty",0.0,0.5
728,might,"India might belong to the Indians",1.0,1.0
2497,someone,"It's time you grew a couple and realized there are no safety nets in life - and the minute you start expecting someone else to be responsible for your welfare",1.0,0.6
13525,most,"Originally Posted by TimeDivided09http://www.mindcontagion.org/html/real_wages.htmlThe wages increased a slight bit (and not from 70s level but from 80s levels) but most economists agree that they've been stagnant for quite some time.",1.0,0.6
12987,most,"A person falls prey to this fallacy if he accepts a claim as being true simply because most other people approve of the claim.",1.0,1.0
15269,some,"Those are just some of the ISSUES.",1.0,0.6
22936,know,"I also know the criminals who went to serve who scammed the system when out.",0.0,0.6
29380,could,"I could throw around statistics about crime rates",0.0,0.6
26807,some,"Can't believe some people are trying to pass off lengthy prison sentences as a slap on the wrist.",0.0,0.8
23859,some,"The fact that you use some criteria to identify people to tax other than identifying them by name doesn't mean you aren't discriminating against them by name.",0.0,0.6
30537,imagine,"Keep it comin'   That's two...One can only imagine the screaming protests if Keith Olbermann had rallied the country in the name of honor.",0.0,0.75
22691,sort of,"Its been gutted in recent years however by exactly the sort of cherry-picking youve advocated above.",0.0,0.8
10005,most,"Charter Schools work Miracles in some of the most impoverished areas of NYC.",0.0,1.0
31846,could,"But multi-universe could have been created by god",1.0,0.75
30230,some,"Now ignoring how uneducated one of those responses is it seems that the rioters believe theyre acting on some sort of social divide which has formed in the UK.",1.0,0.6
26639,much,"He helped to liberate a country from a tyrant w/o spending too much time",1.0,0.75
21807,feel,"I know how it feels to wake up at 5am in the morning feeling sick and feeling like you're trapped and there's no way out.",0.0,1.0
29901,really,"My bikini area was starting to work really well asell.",0.0,0.8
26004,read,"Anyways there was a quote that I read recently by Angelina Jolie about Pakistan",1.0,0.75
27421,someone,"Richard attends a spiritualist church meeting led by someone who claims to be able to get messages from the other side.",0.0,0.75
15943,some,"Excessive or Inappropriate TestingMany standard tests can be useful in some situations but not in others.",0.0,0.5
17956,could,"I don't see how anyone could deny that.",0.0,0.75
15729,fair,"I get a fair amount of my end income out of that business structure in dividends",1.0,1.0
10679,understand,"But I can understand how some might have found it insensitive.",0.0,1.0
5487,some,"I should have written:Dilemma: Increasing some emissions in the atmosphere increases the percentage of the sun's radiation that is deflected by the atmosphere away from Earth's surface; increasing CO2 in the atmosphere increases the percentage of the heat radiated from Earth's surface that is deflected back to Earth's surface.",0.0,0.6
31091,feel,"I still feel that it would be disrespectful to build on ground zero.",1.0,1.0
2544,really,"I really hope that the situation there will not lead to violence.",0.0,0.6
14674,find,"Since the the GW gang is not similar to the population as a whole I find that odd.",1.0,1.0
15845,much,"......but i will say the the Fucker is a Hypocrite who pollutes the Environment just as much as the next guy....now between him and Newt they would have a lot of stories to tell about what they have done.....Oops.....",0.0,0.6
5381,some,"It's hard to follow such 'logic' as is being used by some in this thread.",1.0,1.0
4155,someone,"You shoot someone in a public area when there is serious question as to motive and cause",0.0,0.6
32233,most,"They most certainly doBush Deficit vs. Obama Deficit in Pictures | The Foundry: Conservative Policy News.",0.0,0.6
25097,find,"You won't find one.",0.0,0.75
16426,find,"After camping and coming home we searched high and low and could not find them.",0.0,0.8
32318,kind of,"I consider that kind of arguing distasteful",0.0,1.0
3873,believe,"I don't believe any damage at all is being done the republican candidates.",1.0,1.0
24527,understand,"As I understand it",1.0,0.666666666667
5606,believe,"I wouldn't believe anything I read off an opinionated racists blog site.",0.0,1.0
28555,could,"Mr Annan views this as an important initial step that could bring an end to the violence and the bloodshed",0.0,0.6
8445,could,"If he had twelve months to do it and he was leasing he could have easily relocated.",0.0,0.8
23622,understand,"Homosexuality was never mentioned as a commandmentI don't understand why you would want to be subject to divorce laws.",0.0,1.0
8314,most,"This is a direct contradiction of your statment about most white people believing in white supremacy",1.0,0.8
27852,could,"Well i could write a book on the millions of deaths caused by western (namely American) foreign policy in the Middle East.",0.0,0.8
20707,much,"Of course Bill Kristol thinks that it's much to do about nothing.",1.0,1.0
14565,much,"she told me how much she valued our friendship and how she loved our girly chats.",1.0,0.666666666667
22591,basic,"Option 3Get basic state rate plus a small amount added such as an extra 30 per fortnight to cover busfares however they will be on constant work trials until they found work.",0.0,0.5
1458,much,"So much for him knowing the truth.",1.0,0.75
18171,could,"The millage that could have been gotten out of it was gotten when Ken Starr nailed down that he lied.",0.0,0.5
16795,imagine,"I suppose it's also possible that the trackway was left by a biological being other than a sasquatch (though I can't imagine what that might be)",0.0,1.0
1743,possible,"I think you've made a pretty good point there as it is possible for homosexuals to pass on common genes in other people.",0.0,0.8
3236,know,"But then later he said I don't know where bin Laden is.",1.0,0.8
23074,kind of,"I don't suppose there is any corolation between the kind of dork that would enroll in an abstinance course and a normal kid.",0.0,1.0
1345,some,"Buy some exxon stock and you will soon learn to love profitting.",0.0,0.8
31470,could,"We could conclude that it was the most beneficial to reduce the levels paid by the lower income levels",1.0,0.6
12806,some,"You should never leave the batteries discharged for more than a day or two or they will lose some of their amp-hour capacity.",1.0,0.8
21121,find,"You will find you are treated with great respect with that typoe of approach.",1.0,1.0
9017,know,"So I say I dont know because I dont and walk away and he keeps following me and asks again.",0.0,1.0
22744,some,"And Obama was SO BUSY working for us...that I think we lost some of that sense of speaking directly to the American people about what their core values areOH MY GOSH THATS IT!!!!",1.0,0.6
34,might,"Yet there are other steps that could be taken -- and that don't necessarily need to factor in Mr. Thaksin directly -- that also might pave the way for meaningful reconciliation.",1.0,0.6
14151,someone,"Very difficult to influence a 15 year old who is not living with you and who is living with someone with different views.",0.0,0.6
8728,much,"I pay every bit as much attention to your half-assed declarations of reality as I do to your piece-of-shit sources.",1.0,0.6
27085,some,"Reduce min wage and we can see some job growth.",1.0,0.6
7575,someone,"You deserve someone that is going to be firstly faithful to you and secondly respect your choices",1.0,1.0
29027,might,"Therefor McCain might be considered lazy.",1.0,1.0
20580,fair,"You might not think it's fair or smart",0.0,0.6
26654,really,"I think I must be missing something because I'm really confused by this.",0.0,0.6
26598,read,"Purpletoenails - read that post above and really take in the pain this ALWAYS causes and be ashamed of yourself.",1.0,0.6
9237,understand,"This conclusion will be further emphasizes when we understand and respect the simple fact that the energy lost",0.0,1.0
32153,much,"Its hard to conceive that one small nation can be the focus of so much hatred.",1.0,0.6
13666,some,"This is part of their paybackBut it remains against the teachings of some religions.",1.0,0.6
13795,could,"It could be just you.",1.0,1.0
28457,sort of,"The case before the court would not allow that sort of finding from the facts",0.0,1.0
10747,much,"So much for Faux Nooz being biased.",1.0,0.6
26628,sometimes,"I sometimes wonder if when Pelosi and Reid took over Congress and spent most of their time investigating and undermining Bush that they also purposefully took their eye's off the ball and the growing economic problems of the country.",0.0,0.75
31376,some,"This will also help your payback time in some locations.",0.0,0.8
24634,I mean,"I mean I drop my 't's and say 'like' far too much now",1.0,1.0
8480,could,"US negotiator John Rood said Thursday that Washington had given Russia fresh proposals to try to ease its concerns and hoped the row could still be resolved.",1.0,0.75
15333,basic,"More basic info:Settlement negotiators will pick an administrator within the next 30-60 days to handle the logistics.",0.0,0.6
13278,could,"the same could be said of any religion.",1.0,0.6
30824,read,"You mean you haven't read 'Dreams From My FatherSHAME upon you...he wrote it.",0.0,1.0
7063,sort of,"With someone who has family going away on holiday for 2 weeks (Probably due to a stressful job) then he'd feel like a burden upon his family and that sort of thing I'd rather go through debts than have to put up with :/And for example",0.0,0.75
17615,much,"I don't think he's been convincing enough to be able to play Dumbledore in the final two books; we learn so much more about his character in those.",0.0,0.666666666667
7358,understand,"You fucking dolts don't even understand how the pill works.",0.0,1.0
20500,some,"It's some fun entertainment.",0.0,1.0
11698,really,"Giving someone some old unwanted can of creamed corn rusting in the back of the pantry hardly competes with really giving someone a chance.",1.0,1.0
24132,could,"( i dont think they could do that now ) i never had a day off in all the years i worked and felt that i was thrown on the scarp heap",0.0,1.0
25972,really,"If they really were that against mass immigration",1.0,0.8
31020,a little,"I get a little tired of it",1.0,1.0
5384,hear,"I hear soap might be could for cleaning the crabs out of a sandy vage.",1.0,1.0
12197,much,"And yet since he (Paterno) was so old and society had changed so much",1.0,0.6
19805,some,"I think EMA is mis-managed in some cases though.",1.0,0.8
2516,find,"If he can't find work",0.0,0.8
12586,really,"Should be a really interesting match though.",0.0,1.0
22012,know,"You know why SteffyWeffie...because Bush CHOSE to squander it.",0.0,0.6
19123,most,"And we are most grateful to her staff for getting this firm's fee down from an exorbitant 25-33% of annual salary to 20%",0.0,0.5
15854,much,"It's somethign I worried about very much when they started this campaign to sideline the only Palestinian who could have signed an agreement with Palestinian support.",0.0,0.6
26417,kind of,"That has GOT to be some kind of record.",0.0,1.0
14622,fair,"I have been on holiday to Pakistan a fair amount of times",1.0,1.0
29335,believe,"I believe this is one of the reasons (not all) why black crimes against blacks are so common in our country.",1.0,1.0
23305,find,"To know a person's religion we need not listen to his profession of faith but must find his brand of intolerance.",0.0,0.6
28741,most,"They will be the founders of this new family (one of the most famous books about the Mosuo",0.0,1.0
8327,feel,"It must be awful to feel that way and I truly feel sorry for you.",0.0,0.6
30159,much,"That $5 administrative cost is a much lower percentage of Freds monthly charges than it is of Janes",0.0,0.8
1614,could,"The decision would set a precedent that could help stop other attempts to pass a similar bill",1.0,0.75
23352,most,"Different companies use different fillers and I think that Lexan has more glass in it than most other brands.",1.0,0.8
31217,some,"Let's piss off some more folks!",1.0,0.6
2514,might,"What he might not be able to find is work he wants to do",1.0,0.6
8534,believe,"I don't support the BNP at all (I vote Conservative) but I do believe that Nick Griffin should be allowed to be a politician and give speeches without fear of reprisal.",1.0,1.0
28757,really,"If you are really interested",0.0,0.75
27545,know,"I know I would love to hear speeches from them about restoring honor and dignity",1.0,0.75
17665,imagine,"I can imagine you saying it in a posh accent as well.",0.0,1.0
374,believe,"I do not believe in the violent",0.0,0.75
12368,know,"I know it might sound incredible to many",1.0,0.8
14880,much,"70% is still far too much left to chance.",0.0,0.5
27467,much,"It's not much that will be saved but its better than nothing.",1.0,0.8
25274,some,"There are some quite excellent premium athletic shoes for half the price.",0.0,0.6
21722,know,"As far as i know the northern suburbs of Paris are almost entirely inhabited by immigrants or other ethnicities and many whites would never dare to go there.",0.0,0.8
25866,most,"The poor in this country enjoy a lifestyle envied by even middle class people in most of the world.",1.0,0.8
3838,could,"The greatest Civil Rights/Peace move that could be made today is the defeat of the Bush administration and the returning of America to the people.",1.0,0.6
10749,some,"So here's the story:It's a big mess and needs some big cleanup.",1.0,0.6
13246,really,"I really just dont know what to do or think anymore.",1.0,1.0
11404,much,"That much seems obvious",0.0,0.6
12379,read,"So for anyone who reads how wonderful life would be earning over 45K",0.0,0.6
9329,most,"This is probably the most important point because it just shows your eyes and mind are straying now that your boyfriend is out of the picture] (he moved a short distance away so we agreed to be long distance for a short while",0.0,1.0
14435,some,"but am aware some parents do.",0.0,0.8
8948,could,"I would recommend you get these enterology tests done -(these could come back negative and inidcating IBS - which isn't wholly helpful because it does mean a change in eating habits",1.0,0.8
2661,someone,"And funny that WJ would accuse someone of being what he so proudly is.... Christoper Donovan: Hate-Fueled Black Mass Murderer in Connecticut Spun as Disgruntled Man by Media The Occidental Observer BlogYet the majority of the MSM totally underplayed the racial angle",0.0,0.6
3495,much,"(And 46% for much of the time before that)",1.0,0.8
11431,most,"Just because obama does it do not think that of most Americans.",1.0,0.6
7095,some,"You probably think most all human suffering is just some big joke - all of it",0.0,0.6
10368,someone,"When someone planted a bomb at an MLKing march a few years ago",1.0,0.6
28543,most,"But that is because I know first hand that most of us Americans have more in common (freedom",1.0,0.8
14572,know,"I know in my heart that its silly and im thinking like a child.",1.0,0.666666666667
9096,feel,"Like I said that letter would have had zero effect on my home life except to make me feel like crap.",0.0,0.6
25123,know,"I don't know and don't care what else is on the site.",0.0,0.6
31170,could,"I could support the child (Other wise i wouldnt be trying for my own!)",0.0,0.6
27700,feel,"Teaching the girls how to do manicures and pedicures allows them to look and feel good about themselves",0.0,1.0
31534,know,"And I know a lot of very good people who are voting Republican.",0.0,1.0
14593,feel,"I feel myself distancing from them a little bit",0.0,1.0
13468,some,"Pharmaceutical Companies are some of the least ethically sound.",0.0,0.75
19463,most,"The poor in this country enjoy a lifestyle envied by even middle class people in most of the world.",0.0,0.5
7365,most,"What I find amusing is that the economic system that Republicans support (which is most of us slaving away at thankless jobs so a few rich douchebags like Romney and Limbaugh can have polo ponies and mansions) actually requires contraception.",1.0,0.8
24285,know,"LinkI know all of this beacuse it follows DIRECTLY from 11 Septermber.",0.0,1.0
30201,some,"Like some of these attacks from the following link.",0.0,1.0
11142,sort of,"This sort of happened to me once recently.",0.0,0.5
9703,might,"Something that I might add has NEVER HAPPENED before in the history of this country and they damn well could have done since they controlled BOTH HOUSES of Congress for the first 2 years Obama has been in office.",1.0,0.6
544,a little,"Maybe someone who knows a little about economics can tell me why .",1.0,1.0
3354,really,"But I'm sorry to say I don't really take the NDP seriously.",1.0,0.8
13762,really,"You really need to stop talking to yourself.",1.0,0.8
21164,might,"Now it looks like he might have to pay for that.",1.0,0.8
2394,know,"And to think: they'll never know for sure that you are merely a lying piece of shit.",0.0,0.666666666667
11577,someone,"But i don't get why we should hate someone",1.0,0.6
18462,some,"I personally thought we would get stopped at some point and have a long awkward explination.",0.0,0.8
20422,really,"no not really",1.0,1.0
13407,someone,"When someone says.",0.0,0.5
13788,some,"Try getting to know some Christians.",0.0,0.6
16792,could,"A heavy person with a foot approximately 15 long and a very long stride could have been walking about barefoot at least 20 miles from the nearest road in the southern Sierra Nevada range",1.0,1.0
27415,much,"Pretty much echoes other experiments by skeptic societies.",1.0,0.75
20879,some,"I've experienced some similar issues myself.",0.0,1.0
16683,know,"I'm familair with sex but didn't know the alternative was knot.",0.0,0.5
4002,believe,"Then I believe he will be the first setting American to read the riot act to Israel and it's fascist government.",1.0,1.0
16426,could,"After camping and coming home we searched high and low and could not find them.",0.0,0.8
1275,believe,"I personally believe it comes down to jealously by the Scottish",1.0,0.666666666667
13670,I mean,"You people (and by you people I mean everyone who thinks that all insurance policies must cover birth control) have no respect for anyone but your own selfish wants.",1.0,1.0
11021,most,"Switzerland is an exception - in most countries where guns are legalised",0.0,0.6
25590,could,"I could not find a specific measurement for a heap - but it would be a bunch!",0.0,0.75
23387,might,"If you wouldn't demand the taxpayer subsidize your gasoline in every post I might take you seriously.",1.0,1.0
6159,know,"Though scientists know with a great degree of certainty that atmospheric CO2 levels drive climate change",1.0,0.8
20668,understand,"http://www.science27.com/english/Measurement/Space.jpgTo easy understand the buildings own gravity",0.0,0.8
4301,know,"One uncle followed GM to Ft. Wayne IN and also just took retirement at a young age basically because who knows what will happen to that pension (a brain tumor also played a big role in that decision).",1.0,1.0
22918,know,"I don't know what that's supposed to imply",1.0,0.8
15243,much,"Either way makes as much sense as the other.",1.0,0.6
10403,most,"most libs accept this",0.0,0.5
25313,know,"Please feel free to let them know how you feel",1.0,0.6
10592,someone,"I am sure there will be someone on here that won't like that idea",1.0,0.6
20163,could,"Evidence was presented indicating that such a level of purity could not occur by accidental means.",0.0,0.6
29183,really,"I really do.",1.0,0.6
16722,could,"I could conceive of a tax that was graduated according to the amount of melanin in your skin.",0.0,0.5
25745,know,"But the best intel program I know of is Israeli Intelligence.",0.0,1.0
30487,most,"Oil being the most versitile of the lot is the most coveted.",0.0,0.8
5384,might,"I hear soap might be could for cleaning the crabs out of a sandy vage.",1.0,1.0
4336,most,"I think most of them are going to vote for Obama again.",1.0,1.0
13121,most,"The way he was talking about Gingrich it sounded like he was describing one of the most evil politicians ever to walk the face of the Earth.",0.0,1.0
27462,find,"now your down to 3. you can't even find your ass with both hands.",0.0,1.0
13464,possible,"That is only part of it; they will get away with the highest possible price no matter what though",0.0,1.0
847,believe,"I don't believe most Americans are that familiar with Jeb Bush and I don't see why a run for the Presidency is so far out of the question...Jeb Bush or Obama...",1.0,0.8
12054,most,"I'd wager most are on the govt.",1.0,1.0
8606,know,"I know you were going nuts over there... but there was a buttload of ppl there with guns loaded ready to shout down anyone criticizing the Bush economy and his spending.",0.0,0.8
5252,know,"I know I'm just a mere human",0.0,0.6
22284,most,"I'm going to let her open the presents so she can see what they were and then I'm going to take the most unsuitable one(s) off her after discussing why I feel they are inappropriate.",0.0,0.5
23392,most,"No country on earth relies on public charities to handle all their public welfareThey are actually the most efficient",0.0,0.8
1144,someone,"It is very easy for the police to track someone these days.",1.0,0.6
7966,really,"I know it may be really hard",0.0,1.0
10290,find,"Don't have any history on whether or not the SCOTUS would find it unconstitutional if a Repug won...33.",1.0,1.0
31399,sort of,"thank you for clearing that up for me This sort of topic generates intense debate between the religious and non-religious people.",0.0,0.75
7506,believe,"The reason he's smiling is because you and many others still believe his lie.",0.0,0.8
27795,understand,"I still do not understand how such a HUGELY significant historical fact can be in doubt",0.0,1.0
17775,some,"Establishing an energy policy with Brazil does some good.",1.0,1.0
18731,know,"I don't know of any studies done so far about the positive or negative results.",0.0,0.6
4148,know,"I know that bothers you Socialists/Progressives",1.0,0.6
843,know,"He knows that America won't elect another Bush as President.",1.0,0.8
29962,someone,"That's pretty amazing for someone that prances around and calls other people stupid",0.0,0.6
9024,know,"I know some girls have experienced worser situations before",0.0,0.6
16286,much,"You and Bella deserve a much better life than that!",0.0,0.6
29262,know,"I didn't know that.",0.0,0.8
25442,could,"But I'm sure if they could figure out a way they would try to tax what we put in our mouths when we put it in our mouths and then again when it comes out of our asses.",0.0,0.8
27682,much,"HiI know you want to do the best you can for this child but you need much more information.",1.0,0.6
19560,read,"Didn't read much",0.0,0.8
13263,feel,"Sorry to moan but I really feel down now and dont know what to do or say.",0.0,0.8
3287,find,"I just find it unconscientable that the Democrats are bound and determined to commit political suicide with this flawed bill just to say we won",1.0,0.75
2222,really,"the headline really wasn't that bad",1.0,0.75
5584,much,"the same was said about the Post Office.....look at UPS and FedX....compitition took away a hell of a lot of the parcel business and overnight deliveries....the only one BLOATED is the govt one...so much for CANT COMPETE....",1.0,0.666666666667
30038,could,"When ever management tried to get me to side track into frivolous argument over issues of say contract language which could only be resolved before an arbitrator or an ALJ I would just say over and over silently to myself (with an attentive look on my face of course) SO WHAT.",0.0,0.8
30890,believe,"They dont really believe in the fundamental human equality of the people they claim to help.",0.0,1.0
11779,much,"Private charities are much more inefficient than government.",0.0,0.8
29272,could,"He could have delivered chunks at any time in the past 12 years.",1.0,0.6
22167,fair,"It is NOT fair to double tax.",0.0,1.0
9628,read,"In such circumstances I don't trust anything I see or read unless it is spontaneous physiognomic reaction.",1.0,0.6
2157,know,"We will let Microsoft know on your behalf.",0.0,0.8
18014,I mean,"What makes me laugh is that you guys (and by 'you guys' I mean all those who haven't worked the truth out yet).... is that you keep falling for the bullshit.",0.0,0.5
18709,understand,"This is why I don't understand it when the Democrats claim to be critical thinkers.",0.0,1.0
24131,could,"i asked them at the time could they give me a lighter job but they said they didnt have any !",0.0,0.6
23610,could,"We could start with Barry declining public financing.",1.0,1.0
5899,know,"OrHe could answer it the same and risk loosing the middle more moderate Indies and GOP...Another one who decided to deabte something he knows nothing about.",0.0,0.8
12419,know,"Attachment 17189We already know that you are retarded.",0.0,0.6
3335,read,"You can read background information on the SPP negotiations at: http://archive.ndp.ca/page/5614 and http://archive.ndp.ca/stopthespp.",0.0,0.6
25319,much,"Here's my message to Carbonite: Thank you very much for dropping that JERK limbaugh",1.0,0.6
6343,really,"If there's one thing the repubs/teabags HATE is when their really dumb give the rich more money so they'll give us jobs is proven WRONG.",0.0,0.8
18551,believe,"Libs believe in that channeling shit...",1.0,0.8
7038,some,"Perhaps some Alien in the form of Elvis has an opinion about Ethics and The A-Bomb that Curvey would like to share!!",0.0,0.75
27926,most,"I do all the cabinetry and plumbing and most of the electric.",0.0,0.6
25769,find,"We decided (for some reason  ) to hide his boots and 'paint' his feet with anything we could find in the fridge.",0.0,0.8
16698,much,"That is how much confidence business had in republicansFirst",0.0,0.5
17489,know,"You know what; in nine years in the army",0.0,0.666666666667
19366,could,"- Scotland could build 2 High Schools or 16 wind turbines or 300 stream turbines or 256 two bedroom houses with a single day's Scottish Oil revenue",1.0,0.6
3535,they said,"Posted by Ton80:...it is not guaranteed...That isn't what they said",0.0,0.5
6961,most,"As for Japan its one of the most ethnocentric countries in the world (leading to it siding with Hitler in WW2).Its homogeneity",0.0,0.75
20274,really,"We really are a laughingstock.",1.0,1.0
7142,find,"I find her to be funny",1.0,1.0
21167,really,"The decision he made was really quite ludicrous.",1.0,0.6
9458,know,"You seem content with the truth....you know....I didnt know of them....oh yeah...he was my mentor...so yes...I knew of them....but I never really paid attention...And you were just fine with that.",0.0,0.8
17538,read,"People talk about these topics as if they are experts in the field just because they read about it in that morning paper.",0.0,0.75
7099,someone,"can someone point me to the finding that bp was found to be negligent in the drilling and opperating of the well and it was soley their actions that lead to this spill......seems they have been found guilty without any credible proof of negligence....",1.0,0.8
15766,know,"We know that what the Estonians can offer is small potatoes and everyone at FEMA is swamped",0.0,0.8
21807,know,"I know how it feels to wake up at 5am in the morning feeling sick and feeling like you're trapped and there's no way out.",0.0,0.8
7211,feel,"Baseball bat to the head of a WBC protestor would make me feel better.",0.0,1.0
32115,general,"I'm happy to see capitalism in the market in general",1.0,1.0
27701,might,"Kid's Company might be a very worthwhile contact!",1.0,0.8
14362,and the rest,"You have no idea how many times I attempted to defuse the situation regarding you and the rest of the admin.",1.0,0.8
29357,possible,"Plus state to state laws differ greatly and I find all sorts of possible dangers that allow criminals to acquire guns too easily.",0.0,1.0
20204,much,"Also you keeping your mouth shut around the guys who run the VA shows how much of a spineless little pussy ass bitch you are.",1.0,0.666666666667
5661,read,"I haven't met (or read an article by) a single left wing person who supported the war in Iraq.",1.0,0.666666666667
29622,some,"There will without doubt be some genetic and genital males who will be as good (and some even better) at raising children than some genetic and genital females will be.",1.0,0.533333333333
16723,might,"You might claim it discriminates against black people",1.0,1.0
31049,some,"But at some point or another",0.0,0.75
9325,really,"I also (obviously) really really fancy him.",0.0,1.0
24568,find,"But no worries...Obama wants to cut 3 $trillion out of the deficit in 10 years (which will of course increase the deficit not decrease it)I hope you are right as my daughter hates her job and I would like to see her find another.",0.0,1.0
6968,some,"For some reason I managed to confuse Japan with Singapore in my head (d'oh!).",0.0,0.5
23368,most,"No country on earth relies on public charities to handle all their public welfareThe issue is not which kind of 'charity' is most efficient",0.0,1.0
6837,know,"Firefighters know they are going to run into burning buildings.",1.0,0.8
26806,know,"I know what my answer would be; you can't put a price on your freedom - look at the Syrians.",1.0,0.8
13060,could,"You talk like he could have passed a public option Bill.",0.0,1.0
19143,most,"There are plenty out there but most of them are more trouble than they are worth.",0.0,0.6
28590,fair,"In this regard it is clearly less fair for precisely the same reason that it makes graduates better off.",0.0,1.0
31310,really,"That is really dumb thinking Sallow.",0.0,1.0
18496,could,"So shocked and disoriented by what was seen and reported that they could hardly get it together to plan their 81 football games between the incident and last weekend.",0.0,1.0
28228,know,"And I know of another large company where employees were being laid off because of a downturn",0.0,0.75
23226,really,"If the Obama administration really wants to move on from the dark Bush era",1.0,0.8
25546,could,"We could move to 9 trillion dollars in debt being unpatriotic",1.0,0.8
27144,most,"The most common include: for non-payment of rent",0.0,0.6
4759,much,"You give him too much credit.",1.0,0.75
12949,someone,"Mine was a response to something someone had said that was inaccurate.",0.0,0.8
12519,really,"I don't think Beck really cares right now if this happens and that he may be one of the primary reasons it does.",1.0,1.0
27647,know,"So one answer was a lie...so we know he",0.0,0.6
16895,understand,"Seriously though - I understand both viewpoints to some extent.",0.0,1.0
13862,read,"I read about her in People magazine.",1.0,0.8
10483,someone,"I'd sit my kids down (if I had any) and ask them if they know of someone being bullied and how they feel about it",0.0,0.8
2528,much,"I think he gave and gives the Republicans too much leeway",0.0,0.6
2426,someone,"To someone who was 18 and said they knew more or something like that...get real.",1.0,0.666666666667
14090,know,"Anyone who tries to say its a Muslim problem is know nothing racist because as we all know Muslims are not considered to be White",0.0,0.7
21586,look like,"Instead they have calculated that if they look like they care about others",1.0,0.8
4396,believe,"I can't believe you people are actually accepting the absurd premise that Costa Rica actually has better health care than the United States",1.0,1.0
15337,really,"I really want one of those 4% rates.",0.0,0.8
5440,might,"She's crying out for attention and especially now before the baby comes might be time to give it to her.",1.0,0.6
3501,could,"I said that it has gone too far and that we now have an immigration welfare industrial complex where not only import people who go on benefits but import people who fill jobs that could be done by Brits who either want job or chose not to work because we give up to 26k in benefits.",0.0,0.6
